class,tweet
1,rt yourfavpost teacher put group bunch retard 
1,rt yourmajestyv got bitch dont nigga   want
1,rt youssmay  fat bitch  
1,rt yrnreggi bitch  
1,rt yungmigo   imagin tryn yo hardest stop bitch frm slutin still comin unsuccess
1,rt yungmigo   done went wit hoe befor frfr judg
1,rt yungmigo chynaakdav na hoe cri yu swear aint fuckn n still side nigga
1,rt yungmigo spit da game hoe like da cloth money bring power like bankrol 
1,rt  mannn let bosh hoe ass hit 
1,rt yungpineappl bad wont hit girl pussi 
1,rt yungpineappl like lunch littl boynah bitch look im eat caus 
1,rt yungraje ladi listen nigga want settl young age bitch cri singl wife 
1,rt yungralphmaejor  worst movi think  fan fuck trash netflix post shit look like porno
1,rt yungretweet versharki bitch
1,rt yungtweetgod awe hell nah sidehoenextdoor yungblasiann bad bitch come fuck us 
1,rt yungtweetgod bitch give pussi whole communiti wont give nigga piec gum
1,rt yungugiy becaus think fine dont mean want appeal eye heart bitch
1,rt yungmizzo got money dont need u bitch
1,rt yungbootylord everybodi think get hoe think ima playa honest im crib wonder bout mom make yellow 
1,rt yurug nigga day walk  mile get pussi 
1,rt zannlxrd hate italian ppl say oliv garden isnt real italian food fuck ur grandma roast casserol bitch oliv garden 
1,rt zoepass niggaz buy pyniggaz buy py  dont start hoe shit
1,rt zmega imyungjay grab bitch u lmao oh belt  fendi 
1,rt zachdorsey give three wishesi wish wish wish would bitch
2,rt zachdorsey trash worth
1,rt zagox girl hold dick like wii controllerwher bitch nigga control
1,rt zaybillion alright bitch kayn 
1,rt zayzillaaa  zayzillaaa thompsonera long bitch love  
1,rt zednanreh inmyzoneee think wish came true yall hate ass bitch   nahhhhh
2,rt zekejmil rt marcacaputo ive met peopl polit disrespect charli crist rudi giuliani
2,rt zekejmil rt bobschieff look forward sit presid obama  anniversari broadcast sunday  
1,rt zephthegreat black girl ghetto 
1,rt ziggybadass  rt jbrownsugaa im pretti sure futur ex boyfriend slidin anoth bitch dmsbut im patient
1,rt zitlalyl  dog gonna bitch magnet sure 
1,rt zitlalyl  haha doubt see bitch track field  soo mani 
1,rt zitlalyl  like  pull track bitch 
2,rt zitlalyl okay chiquito  im ghetto anymor 
1,rt zitlalyl dont know mayb bitch like man tutu 
2,rt zonedmoan smh rt tiemyduragboo henni rt  beer trash af end stori
1,rt  cant take one bitch
0,rt  faggit bitch tri say ho hd bearfac bitch yusa fag
1,rt  niggaz realli think yo niggazn yo bitch solid guarante yo nigga hav choosin n wont tell ya
1,rt  whi ghetto chick gotta smell like lovespel cucumb shit bath amp bodi work
1,rt ashcrackk bitch bad island
1,rt boowhop cant trust ah soul cant trust nigha cant trust hoe
1,rt badunch bitch 
1,rt bayoubob  whi doe nobodi believ say im virgin dewd  aint hoe
1,rt beautifulkeezi     need one  caus im bf  
1,rt beautifulkeezi     cute  date
1,rt beautifulkeezi   let sit ass  chris better gtf 
1,rt beautifulkeezi   tf lyssa toilet mouth ass    twatch hoe 
1,rt beautifulkeezi  beautifulkeezi lmfao bitch talk  im talk bubba voic 
1,rt beautifulkeezi  small ass pant  
1,rt beautifulkeezi  side hoe  
1,rt beautifulkeezi  hoe gonna stunt florida 
1,rt beautifulkeezi hoe bang big   got nerv think better us  bitch chill 
1,rt beautifulkeezi ion understand hoe drop yall nut onc bitch ass cant hear mous piss 
1,rt   face make befor tell bitch  make dat face much
1,rt blessedal stupid lil ass bitch aint fuckin chuuu
1,rt bmoremartyr  fuck wrong think wife 
1,rt breddiffer nigga fuck yah good  eat ya pussi go home bitch like aint shit happen 
1,rt breddiffer bitch  yeah want bitch
1,rt bucketsmcnasti u steal shes hoe
1,rt bucketsmcnasti iz point jealous cuz dee hoe everybodi  bucketsproverb
1,rt bucketsmcnasti u bitch bore
1,rt bucketsmcnasti knew fuck bitch didnt react
1,rt butterpecantan half yall bitch side hoe dont even know
1,rt cdiddi hate break news u spam bro rt  dyke tuck titti winter start call 
0,rt cashhhhhh delet pic realiz dike back ground dress like nigga wedg   bitch im  
0,rt chickengeorg   rt  ur fuckin pussi stank u realli good friend 
1,rt cocakoula da bitch got scare couldnt take mo ya boy feenin fo dat   koula noooooooo 
1,rt collegehumor one loyal girlfriend worth one hundr hoe
0,rt collegehumor fulli support samesex marriag ill never stop call friend faggot
1,rt connerjay ho ho ho bitch merri  monthsish christma 
1,rt connorray fuck bitch cannot keep leg close
1,rt creamm victoriafina dont mind retard 
1,rt   youv onli seen couch bed 
1,rt derooo  lose  aint lose hide lmfao viri tryna smoke hoe self
1,rt djphilip  mama told bitch feet dirti pussi dirti caus ya feet first thing hit water bath
1,rt dalvina  cant stand messi  true stori
1,rt dingyyybritt wheelerkashhh lls lor bitch stay want fight  made real mad talk shit
1,rt drettab hate sidelin hoe yall got much courag 
1,rt ezzzylov hate salti bitch
1,rt ezzzylov bad bitch let get right away 
1,rt  amp sad caus nigga good girl amp wrong hard find good bitch forreal
1,rt fckyolifestyl slap bitch 
1,rt foreverfam vintagemonro  girlfriend   dont want 
1,rt freemax  skitdaddl wit shit hoe 
1,rt fvfx pussi alway fav iggi song like like song say pussi numer amount time
1,rt headsyoulos ill write poem u hoe 
1,rt holysmok cant eat pussi got hair im even sure realli know eat pussi
1,rt iammariahj  man went    real quick aint hoe fuck nigga thought 
1,rt ibekev throw blunt bitch
1,rt istaylowkey bitch must stop 
1,rt imoversea hoe sell pussi new ugg disqualifi
1,rt imtrillasfuk girl know bitch like boyfriend 
1,rt imtrillasfuk pussi got  bodi count   onli  live 
1,rt itsupwitpc gotta eat pussi good forget dick come next talk like brought dick 
1,rt jbsoprano young ns act hard bad bs grew trash broad jaetip
1,rt jameskirbi bigger hoop bigger hoe jerryspring classic truthhurt
1,rt jiovanni bitch play everybodi team
2,rt jocelynb yu hoe love pump fake bout yall live social network
1,rt johnfkennedi fuck bitch get reelect teamjfk
1,rt johnfkennedi choos fuck bitch becaus theyr easi becaus im hard presidentialpound
1,rt johnfkennedi one man trash anoth man wife fact
1,rt kingcaillou shit like whi hoe head fuck want social media ass relationship 
1,rt kjthegreat four brother show bitch lot nigga wouldv kill wouldv kill victor sweet one 
1,rt kjthegreat knew bitch colleg sold pussi  favor
1,rt kingcorey   hoe man dont need though  need pick mine back 
1,rt kingdineroo lmao dis bitch dumb asl 
1,rt kristinnikol zzachbar swear ag ugli den bitch look like possum giraff mix breed isnt funni die 
1,rt llcoolj bitch dont fuck know
1,rt losoworld chiefkeef bitch ass nikka took flight frm kenosha
1,rt lastqueencyn nigga pussi like 
1,rt lastqueenbri everybodi claim fvck bad bitch ugli bitch get  somebodi 
1,rt lexc im convinc yall bitch get pregnant purpos becaus birth control amp plan b pill effect 
1,rt liftingprobz dollar everi time fuck ur bitch 
1,rt lilbaddie daughter think  yall think im worri hoe  naaaaaaaa
1,rt lindseylov let tell yall bitch someth right quick 
1,rt loveablepinki  hate ah dirti hous foul live  lot
1,rt  keep ur bitch leash 
1,rt  spotlightasiaa  whi fab snap like   konnnichiwa bitch
1,rt maniacmind tell bitch go get name tat spine feel good im hittin behind
1,rt mindateas fuck twerk bitch cook
1,rt mindateas wet pussi smell mf
1,rt missbr lord rt badskinwavyhair rt missbr sugarcod rt kiidthatguy hoe hoe im finna sugar code
1,rt missbr shes hurt nigga crush fuck bottl girl hoe
1,rt modavi rt want expos bitch 
1,rt moonwp dyke hear ladi free befor  
1,rt mrwilliam hoe gone  hoe cant trust 
2,rt mykalaj  blame yellow chuck lmfao
1,rt nenakelli thursday see bitch dress like hallway runway clown make girlsguy pant 
1,rt nikkiiibeee get call ugli bitch use idol  ohhhh well okay 
1,rt noreggieallow think hoe  would tell alll shit  im lazi tryna switch shit  
1,rt ogelizabeth god yall hoe better get twitter
1,rt pocapetit stick side dont give pussi  
1,rt perarl bitch guess vsamon  pussi cute alway set good  need dickwoooohyou 
1,rt phocus bossshlton bitch 
1,rt pimpc koniikonn  ask everi bitch  im sexual wtf sexual dont mind ask
1,rt playboyg anoth movi gonna make question bitch  
1,rt prettyjad dont care none bitch 
1,rt realthickjazz  makem eat ass sinc eat pussi aint major nomor  
2,rt riverajustin unattract girl act ghetto
1,rt ryanrod rt amazinthegreat girl say bs like got mani hoe stop let twitter ig fool dont know 
1,rt sadisticbitch ill never understand peopl fake entir relationship cant even fake hello bitch 
1,rt shepissglitt im go way  make sure bitch know noth  pay attent 
1,rt shessuchadol  straight  drewwhosurdaddi wizkhalifa hoe weak 
1,rt   ya friend nag like yo bitch  mayn chill tf
1,rt soofcknhomo yeen suckin yeen fuckin watchu doin hoe 
1,rt   pussi wet hear shit smack gtgtgtgtgt  
1,rt tatyanashel like even cuz know gotta bitch
1,rt thatboyk hoe wake
1,rt thatgirlkhaila yo hoe get slay 
1,rt thatsit bitch tell im ugli  
1,rt thebank bacon bitch
1,rt thecrownedhead man im stroll see yall hoe suck dick talk like man dont stunt bru 
1,rt tommycollin wearerichnow buffalobil yeah texan much better fuck retard
1,rt tommygunn cunt owe money
1,rt tootiede ion want pussi come wit hair
1,rt  hate im wcw ass bitch 
1,rt traemartinez atrlfan chocolvt baesuschrist vikkinosecret bitch ugli fuck fuck tranni  get allig face 
1,rt trillkvl visuallygift ill find ride pussi shit pussi shit 
1,rt tymoor watch raven look negro  
2,rt vibewithm someon wrong sole reason wrong onli bring negat karma amp energi 
1,rt viciousmo absolut hoe
0,rt vodkathought light beer mean faggot piss power man
1,rt vodkathought shego baddest bitch  
2,rt wordtothewis love bird chirp morn patsgonnasubtweet
1,rt whiteponyjr ericmarin  peac faggot 
1,rt withluvkira  yall favorit chappell show  wayn bradi gonna choke bitch 
1,rt yourhoesstink  hate im wcw  ass bitch 
1,rt brighterday dont worri messi hood ass hoe worri though whi 
1,rt brighterday dont understand dont even fuck bitch im relev though 
1,rt brionnanicol never realiz precious time bitch nigga wast 
1,rt cocainecowboy freaki ass readi ass hoe
1,rt dattootiegurl  hoe got bodi 
1,rt dayannaa bobbi bitch bobbi bitch 
2,rt et brown color eye realli blue layer melanin
1,rt harveyyy peopl get call type bitch music lol know ridicul
1,rt hereyezlow u gotta pathet bitch ride anoth femal hous look nigga aint smh
1,rt holdmyheart dont understand bitch find time worri anoth bitch
1,rt independentt whi hoe think cute take pictur kiss eachoth  gaggggg
0,rt jr smh nigga mild retard rt thotcho lmfao rt justdoj griff  injuri  legit 
1,rt junebugg voiceofdstreetz hell yea save money like hoe
1,rt junebugg hoe live though
1,rt lilbrisko dont care none bitch
1,rt lilnino rip   die attent
1,rt lonz onc hoe  alway hoe 
1,rt prettyblaack bitch think im worri  bitch overthink 
1,rt prettytea  bottl   bitch 
1,rt soulflow im femin think men women equal bitch dont know shit femin
1,rt stackzz   voiceofdstreetz lol  lol diss  shut bitch
1,rt stackzz pick  hoe let gooo
1,rt viixxiv  babi cookedba dinnerm bitch text 
1,rt youweaktho aint bitch 
1,rt jazsi bitch tweet nigga say dont mess  hes  bitch aint tweet noth 
2,rt legaci need ice cream oreo 
1,rt michiganmad onli basic bitch put twitter 
1,rt nisha hate boy keep chase bitch treat like ani nigga 
1,rt royal nigga tri act hard realli bitch made 
1,rt thefuckeri   messin broke niggah gon broke niggah  nigga preeeeeeeach  
1,rt chelleee trynna catch witchu pussi 
1,rt lilrambo  dont fuck nobodi  caus bitch got fake blood   nigga
1,rt quinn think kill bitch 
1,rt al   brandon jen easili got coldest bitch  damn near  damn near fact
1,rt al exact dont gettin addit pussi soft ass tweet jus dude lol
1,rt al woww nigga cant hit u bitch line ask u doin nomo
1,rt redd kill bitch go bodi bodi 
1,rt bria hate bitch act like cant singl get need man ass
1,rt iv  bro even uno webo still get pussi  
1,rt ashlaaay whi doe everybodi drive like retard rain lol
0,rt bettyboo better pray dont send nude bitch
1,rt brookenicol mani bitch actual gone club mini skirt amp js questionoftheday
1,rt chuuu want bad bitch epidem fast bruhfe cant write sentenc proper subjectverb agreement 
1,rt iamjazz shaaaaayi wish born differ generat  caus yall make pussi bone hurt  sicken ass children 
1,rt iamjazz hoe  
2,rt  larri bird  
1,rt nijel nigga love hoesthat
1,rt prvncesssss lilna nigga bitch get 
1,rt queenshaun  ask everi bitch  true dat true dat
1,rt sabrinaaaaa hoe still
1,rt tharealist  yea hoe rock friday last night
1,rt tharealist voiceofdstreetz   mani lil bitti bitch
1,rt tharealist   chill bitch
1,rt tharealist dude hoe laughin onli 
1,rt tharealist sum hoe smoke look cute bitch u better inhal shit wast weed
1,rt adrizzzl happi birthday chocol brotha   love u hoe 
1,rt aleahmoniqu  real bitch realli hungri wont argu bitch twitter straight flexin
1,rt aleksssa brianlovesass aleksssa tbh niggah cant normal convo someon lmaoho hoe brian lol
1,rt allaboutashley guy leav childish pussi alon get sophist pussi
1,rt amaaari bitch fake af 
1,rt ashwhol   rt  hit blunt   hoe thought 
0,rt asslxrd inner nigger come
1,rt ayeeexo fxck outta hoe 
1,rt ayejayydo uglyassayekay dumb bitch im sing bitch
1,rt ayejayydo hoe never call like said uglyassayekay
1,rt  bad bitch queen 
1,rt blvcksxul u see bitch  like u look  
1,rt brooklynnmsb aint noth cut bitch 
1,rt campkevin bitch think soooo like everyday averag instagram bitch
2,rt chocgirl rich homi bird man gone mansion  tonight 
1,rt chrisssssyxo bad bitch give head like lice 
1,rt clearlyspoken side bxtches gettin lit outchea yall bird better tighten
1,rt daijak tell anyth bitch better get thank fuck wrong w dumb ass wanna famous ass  mixtap cant 
1,rt danieebro bitch fake ask
1,rt deemarieeee nomatt much im feel u cant compet girl throw pussi im gonna alway take l
1,rt elennamichell erykahminor miss ya nigger 
1,rt emilyscraba sugar daddi follow bitch fuckin hoe use friend bullshit
1,rt fckwhatyathink uceina  dont wanna rant bc first impress would im bitch  lmao
1,rt foreverne hate copi cat ass bitch monkey see monkey ass bitch 
1,rt getmeauxmoney   nobodi care kirk bosley  care bout cousin  
1,rt    block bitch wassup
1,rt groovyg  bitch 
1,rt groovymovi  hmu talmbout match pull  nicca wit ya  smfh shit like kill
1,rt haleybeee im boss ass bitch  emilymor
1,rt hillzzz real life  rt nowomanisright want give u pussi bad mad u cus u fuck
1,rt honeysay  sometim u gotta shut tha fun get tha  rite get ugli hoe 
1,rt iamdizzi hoe gone hoe dat  nd nigga broke hoe act funni
1,rt ichrisp  swear n zee da onli nicca aint got da updat  right wit cha bruh
1,rt iforeign talk shit  yo pocket aint shit  yo bitch aint shit  yo life aint shit  nigga aint shit 
1,rt igoth pussi fatter ya dick lmao
0,rt ihatemoon bitch amp niggaz imaginari hater 
1,rt imadeherwis idc stori petey pablo said name freek leek automat hoe
1,rt imcnasti heat lost medic marijuana got reject rick scott got reelect still hoe today bad day
1,rt iamextra   rt taxston everi bitch houston look good 
1,rt illionair voiceofdstreetz hahahaha sign funni bitch
1,rt imredho heard bitch say im ugli ha nigga thank differ  say mainlin dont treat differ 
1,rt imjustve ever wanna text somebodi like bitch die hope dont wake low dirti 
